Risorsa;Tipologia Risorsa;Valuta;Codice ISO;Importo;Data Movimento;Passaggio Fondi;Annotazioni;CashFlow - Categoria;CashFlow - Dettaglio
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;915,32000;30/04/2025;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-2006,75000;08/02/2016;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-4984,59000;23/01/2025;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-1674,4000;13/09/2024;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-4445,55000;05/06/2019;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-2380,99000;08/12/2024;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;3055,49000;12/03/2025;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;72,87000;04/06/2022;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;391,54000;12/03/2018;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;3144,01000;05/07/2016;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;3439,9000;05/11/2020;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;3211,32000;22/12/2015;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-4836,21000;22/04/2015;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-739,72000;01/10/2024;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-3271,39000;18/06/2016;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;2684,43000;26/12/2020;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;2847,51000;20/07/2023;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-1943,86000;25/07/2023;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;290,12000;16/10/2017;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O030692008000000001585;Conti Correnti - Deposito;Euro;EUR;-242,66000;03/09/2020;No;Nessuna;Finanziamenti;Prestito bancario
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-2639,39000;25/07/2019;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;2442,33000;25/03/2022;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;4032,35000;08/01/2021;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-926,07000;23/01/2019;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-3434,7000;13/06/2025;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;2338,71000;06/06/2025;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-758,8000;07/10/2022;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-2009,19000;13/07/2022;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-4038,81000;01/08/2020;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;3967,75000;23/07/2022;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-340,88000;29/10/2021;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-2293,18000;05/07/2015;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-1867,64000;06/03/2015;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-3452,15000;11/07/2021;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-3724,87000;17/03/2022;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;3423,07000;03/09/2015;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;4691,95000;05/04/2023;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-2295,52000;08/07/2024;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;218,77000;22/03/2023;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-1888,44000;27/06/2022;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;4474,94000;26/10/2018;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;1179,31000;19/07/2023;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;376,88000;06/06/2018;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-4337,97000;11/09/2022;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-843,57000;07/01/2023;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-1133,54000;25/03/2020;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-2701,55000;07/10/2020;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-2248,25000;16/03/2021;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;3136,28000;23/03/2018;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;2521,5000;18/03/2020;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;2818,91000;18/01/2022;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;1526,42000;29/03/2016;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-8200,000;24/11/2019;No;Nessuna;Amministrazione;Stipendi
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-1849,7000;14/07/2017;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-2298,08000;02/08/2020;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-4668,15000;18/10/2024;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;4944,51000;02/02/2017;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;654,55000;18/09/2018;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-998,85000;06/10/2024;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-1452,76000;28/12/2024;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-3012,88000;05/02/2018;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;1951,55000;27/09/2015;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-766,48000;26/03/2017;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-180,82000;09/04/2015;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;4001,81000;05/12/2023;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;2571,81000;11/01/2018;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;2414,92000;23/01/2016;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-3796,92000;17/03/2024;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;2155,16000;14/10/2021;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-2382,31000;16/04/2024;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-4800,27000;01/04/2015;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;1274,42000;14/09/2021;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;3879,32000;18/02/2021;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;1107,45000;18/06/2018;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;1492,64000;24/08/2018;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;4257,12000;29/05/2015;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-2323,25000;28/11/2018;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-3904,21000;09/05/2022;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-165,75000;11/12/2017;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-4802,11000;16/05/2022;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-2157,67000;30/09/2023;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;4156,77000;06/04/2018;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-1941,85000;18/06/2023;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;1669,39000;29/04/2015;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;655,47000;30/05/2015;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;425,9000;13/09/2017;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;3127,35000;06/07/2020;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-458,02000;01/10/2017;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-2489,68000;29/08/2015;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-1901,94000;17/06/2018;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;3843,01000;06/05/2022;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-4505,14000;12/05/2019;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;92,62000;02/10/2015;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;210,9000;09/04/2018;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-1869,48000;02/12/2020;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-3173,8000;08/07/2017;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;4414,92000;10/05/2016;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-2633,65000;21/09/2024;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;1124,57000;28/09/2015;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;1537,8000;29/10/2015;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-2429,27000;11/12/2015;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;1899,71000;25/09/2015;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;3216,58000;09/04/2023;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-4428,85000;15/02/2018;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-295,06000;27/05/2015;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;461,48000;01/02/2024;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-361,35000;10/08/2015;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;3843,32000;17/06/2022;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-1821,21000;27/12/2023;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;344,86000;22/03/2018;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;1454,3000;17/05/2017;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-2144,18000;10/04/2023;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-3096,21000;02/05/2017;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;3211,64000;03/01/2021;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;3501,51000;16/01/2025;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;2402,45000;24/07/2022;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;4302,32000;05/05/2015;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-1981,05000;12/02/2025;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-59,44000;11/09/2021;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-2199,73000;28/11/2018;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-1938,93000;07/02/2016;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-4604,74000;02/03/2023;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;2255,93000;09/04/2018;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;3019,51000;12/10/2018;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-1057,6000;01/09/2017;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-3818,46000;11/09/2021;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-8200,000;24/12/2021;No;Stipendi personale;Amministrazione;Stipendi
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-8200,000;24/08/2024;No;Nessuna;Amministrazione;Stipendi
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;1154,7000;28/01/2020;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-255,71000;19/11/2017;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;3080,9000;28/04/2024;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-2043,85000;16/07/2020;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-4311,08000;06/08/2021;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-4959,09000;15/06/2024;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-1841,09000;03/12/2018;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-2851,95000;01/12/2023;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;4310,08000;27/02/2021;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-317,65000;06/01/2022;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-1569,77000;17/07/2023;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;271,65000;23/03/2021;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-3025,000;09/10/2016;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;4449,33000;03/05/2019;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-2304,24000;01/07/2019;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-3949,16000;17/09/2021;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-2060,01000;19/05/2025;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-4391,31000;25/11/2020;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-2437,75000;12/04/2018;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;1518,64000;11/07/2015;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-2765,53000;11/03/2024;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;878,35000;21/11/2020;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;1789,9000;30/12/2020;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;2554,61000;08/02/2021;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;3091,26000;06/05/2020;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-1217,57000;02/02/2018;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-3622,93000;20/05/2025;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;4209,36000;18/04/2018;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;2603,94000;10/06/2025;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-4180,63000;05/06/2020;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;881,43000;10/11/2023;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-3044,51000;08/06/2018;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;4962,54000;25/08/2018;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;359,16000;09/03/2021;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-2312,5000;23/12/2024;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;1747,95000;12/05/2024;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-837,34000;22/01/2024;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-2103,65000;17/07/2022;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;3353,11000;31/03/2025;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-4055,7000;09/06/2021;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;3070,52000;22/08/2023;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;4940,21000;30/01/2024;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;609,8000;10/11/2023;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-4596,45000;18/10/2018;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;4112,71000;10/07/2024;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;3447,99000;30/01/2022;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-944,95000;12/02/2017;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-3992,25000;19/12/2023;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;4974,09000;06/07/2019;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;1951,14000;11/09/2019;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;1112,18000;30/07/2018;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O030692008000000001585;Conti Correnti - Deposito;Euro;EUR;-750,88000;01/11/2024;No;Rata prestito bancario;Finanziamenti;Prestito bancario
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;2502,06000;17/02/2021;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;209,67000;07/01/2018;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;763,2000;06/08/2020;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-4042,75000;09/07/2023;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-3110,37000;25/06/2017;No;Movimento casuale - uscita;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-4345,4000;03/02/2024;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;542,37000;03/02/2016;No;Movimento casuale - entrata;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;4772,17000;12/01/2019;No;Movimento casuale - entrata;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Euro;EUR;-972,8000;21/04/2017;No;Movimento casuale - uscita;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Euro;EUR;-2312,22000;09/06/2020;No;Movimento casuale - uscita;Reparti Operativi;Software
