risorsa;tipologia_risorsa;tipologia_movimento;importo_movimento;data_movimento;passaggio_fondi;categoria;categoria_dettaglio
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-2001,02;20/06/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;3527,64;20/06/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;3747,69;20/06/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-1168,38;20/06/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-1036,08;20/06/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-4085,42;21/06/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-3061,94;21/06/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;4570,18;21/06/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;4604,59;21/06/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-4729,26;21/06/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;4982,69;21/06/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;1923,9;21/06/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;2996,79;21/06/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-3927,93;21/06/2023;0;Reparti Operativi;Software
IT25O030692008000000001585;Conti Correnti - Deposito;Uscita;-10000;22/06/2023;1;Finanziamenti;Conferimento quota capitale
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-3544,37;22/06/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-230,14;22/06/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;2370,23;22/06/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-3645,19;22/06/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;4722,69;22/06/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;10000;22/06/2023;1;Amministrazione;Stipendi
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;2667,27;22/06/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;4281,35;23/06/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-540,51;23/06/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-80;23/06/2023;0;Logistica;Auto Aziendali
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;112,44;23/06/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;4322,5;23/06/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-369,49;23/06/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;2927,68;23/06/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-109,09;23/06/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-2964,12;24/06/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;4590,74;24/06/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-957,86;24/06/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-355,76;24/06/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-8200;24/06/2023;0;Amministrazione;Stipendi
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;602;25/06/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-278,34;25/06/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-3233,73;25/06/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-704,15;25/06/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-292,04;26/06/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-1613,2;26/06/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-3779,15;26/06/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-1121,23;26/06/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;3542,82;27/06/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;2301,34;27/06/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;3122;27/06/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;197,85;27/06/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-4243,01;28/06/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-1191,56;28/06/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;3850,35;28/06/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;262,66;28/06/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-651,28;28/06/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-382,16;28/06/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;2493,87;28/06/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;2824,43;29/06/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-3298,53;29/06/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;2439,9;29/06/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;2915,69;30/06/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;4669,34;30/06/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;4544,04;30/06/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-1117,96;30/06/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-2740,09;30/06/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-3453,99;30/06/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;2407,02;30/06/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-799,95;30/06/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-2356,4;30/06/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-1824,55;30/06/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-889,12;01/07/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;4244,82;01/07/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-2775,43;02/07/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-1846,6;02/07/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;1785,13;02/07/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;4593,33;03/07/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;4123,61;03/07/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;770,2;03/07/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-4273,55;03/07/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-3607,96;03/07/2023;0;Reparti Operativi;Hardware
IT25O030692008000000001585;Conti Correnti - Deposito;Uscita;-242,66;03/07/2023;0;Finanziamenti;Prestito bancario
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-2109,95;03/07/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;4879,38;03/07/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;1674,45;03/07/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;4981,34;03/07/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;1677,64;03/07/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-2708,88;04/07/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-4490,43;04/07/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;563,1;05/07/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;364,06;05/07/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-725,33;05/07/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-1164,97;05/07/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;4148,11;06/07/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;4070,92;07/07/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-4003,04;07/07/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-2176,96;07/07/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-3442,36;07/07/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-354,64;07/07/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;1158,52;07/07/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-4051,66;07/07/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;3112,62;08/07/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-1386,72;08/07/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-3531,97;08/07/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-326;08/07/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-89,62;09/07/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-4759,9;09/07/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;1745,46;09/07/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;856,7;09/07/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-4550,47;09/07/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;1324,24;09/07/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-4042,75;09/07/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;1637,8;09/07/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;4953,61;09/07/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;2807,85;10/07/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-1378,11;10/07/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-2685,66;11/07/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;2597,85;11/07/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-3868,01;12/07/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-930,55;12/07/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-3375,66;12/07/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-504,23;13/07/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;4720,03;13/07/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-4416,07;13/07/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-4073,66;13/07/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;394,28;14/07/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;3600,1;14/07/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-2078,27;14/07/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-356,8;14/07/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;3026,05;15/07/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-2482,47;15/07/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-3240,82;15/07/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;4599,41;15/07/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-2551,19;16/07/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-1919,73;16/07/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;4001,17;16/07/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;4507,5;16/07/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-2648,74;17/07/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-1569,77;17/07/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-249,45;17/07/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;3962,17;17/07/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-616,7;17/07/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;674,37;17/07/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;908,36;17/07/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-1404,15;18/07/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-3243,34;18/07/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;2012,28;18/07/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;1179,31;19/07/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-210,47;19/07/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;2496,63;19/07/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;2850,32;19/07/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;1898,42;19/07/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;3061,57;20/07/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-1996,11;20/07/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;2847,51;20/07/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-4422,17;20/07/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-1704,13;20/07/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;4249,28;20/07/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-4676,77;20/07/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-3020,17;20/07/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-2604,25;21/07/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;4225,37;21/07/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;1116,6;22/07/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;10000;22/07/2023;1;Finanziamenti;Conferimento quota capitale
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;2739,82;22/07/2023;0;Reparti Operativi;Hardware
IT25O030692008000000001585;Conti Correnti - Deposito;Uscita;-10000;22/07/2023;1;Finanziamenti;Conferimento quota capitale
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;413,93;23/07/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-80;23/07/2023;0;Logistica;Auto Aziendali
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-4593,25;23/07/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;3677,09;23/07/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;4398,79;23/07/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;2678,25;24/07/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;1079,79;24/07/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-4561,54;24/07/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-8200;24/07/2023;0;Amministrazione;Stipendi
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;2862,06;24/07/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-3742,82;24/07/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-1574,42;24/07/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-792,22;25/07/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;1495,81;25/07/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-1943,86;25/07/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-123;25/07/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;1765,48;26/07/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;3216,51;26/07/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-4046,3;26/07/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-960,99;26/07/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;4445,4;26/07/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;3141,63;27/07/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-2045,02;28/07/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;4442,24;28/07/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-1373,3;28/07/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-550,89;28/07/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;3078,87;28/07/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;727,36;28/07/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-1298,51;28/07/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;927,6;28/07/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;4360,24;29/07/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;2538,96;29/07/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-565,19;29/07/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;1822,76;30/07/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-95,64;30/07/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;2304,39;30/07/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-1095,49;30/07/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;4672,38;30/07/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-1503,54;31/07/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-4091,65;31/07/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-1109,66;31/07/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;1824,06;31/07/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-334,31;01/08/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;150000;01/08/2023;1;Amministrazione;Stipendi
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;4313,92;01/08/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-1242,79;01/08/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;3509,33;01/08/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-150000;01/08/2023;1;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;104,79;01/08/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-2549,63;01/08/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-885,08;01/08/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-1656,61;01/08/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-2102,93;02/08/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-191,11;02/08/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-1848,41;03/08/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;1399,28;03/08/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;2088,72;03/08/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-215,81;03/08/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;443,5;03/08/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;2736,09;03/08/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-3333,79;03/08/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-1583,77;03/08/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-3599,57;03/08/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-4594,15;03/08/2023;0;Reparti Operativi;Software
IT25O030692008000000001585;Conti Correnti - Deposito;Uscita;-242,66;03/08/2023;0;Finanziamenti;Prestito bancario
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-257,99;04/08/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-983,73;04/08/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;227,9;04/08/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-945,14;04/08/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;1445,53;04/08/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;4530,6;04/08/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Uscita;-2788,75;04/08/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-1956,37;05/08/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;2909,26;05/08/2023;0;Reparti Operativi;Hardware
IT25O0200508000000001908;Conti Correnti - Operativi;Entrata;2449,61;05/08/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;4644,89;05/08/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;3172,95;05/08/2023;0;Reparti Operativi;Hardware
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;573,05;05/08/2023;0;Reparti Operativi;Software
IT25O0200508000000001908;Conti Correnti - Operativi;Uscita;-4705,08;05/08/2023;0;Reparti Operativi;Software
IT25O030692008000000081100;Conti Correnti - Operativi;Entrata;1372,37;06/08/2023;0;Reparti Operativi;Hardware
